# falsora manifest v1.0.0
relpath,source,domain,label,role,identities,frames,group,split
FaceForensics++_C23/DeepFakeDetection/09_02__walking_down_street_outside_angry__9TDCEK1Q.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:02,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_03__kitchen_pan__8DTEGQ54.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:03,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_03__talking_against_wall__8DTEGQ54.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:03,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_03__talking_angry_couch__RCETIXYL.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:03,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_07__kitchen_pan__N9CWME71.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:07,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_11__talking_against_wall__INNOT5UE.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:11,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_13__exit_phone_room__YP7MGDQ6.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_13__kitchen_pan__21H6XSPE.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_13__outside_talking_pan_laughing__6K90KFOQ.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_13__outside_talking_pan_laughing__LPT427RY.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_13__outside_talking_still_laughing__NDMHWBT1.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_13__walk_down_hall_angry__BVZGDFD8.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_13__walking_down_street_outside_angry__NDMHWBT1.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_14__outside_talking_still_laughing__FRY0IZ4R.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:14,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_14__talking_angry_couch__6TEK3ZX0.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:14,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_18__outside_talking_pan_laughing__3VP8836C.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:18,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_18__walking_down_street_outside_angry__3VP8836C.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:18,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_20__kitchen_pan__98NUQ3E6.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_20__outside_talking_still_laughing__MKEWB4SM.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_20__podium_speech_happy__O5X0AWR9.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_20__podium_speech_happy__RAGUKRMK.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_20__talking_angry_couch__0IRM5ADD.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_20__talking_angry_couch__98NUQ3E6.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_20__walk_down_hall_angry__MKEWB4SM.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_25__talking_angry_couch__5041ODBN.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:25,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_25__walking_down_street_outside_angry__5041ODBN.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:25,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_26__exit_phone_room__XXGYLT82.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:26,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_26__talking_against_wall__C3K20JOL.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:26,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_26__walk_down_hall_angry__QSE5A0GF.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:26,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/09_27__walking_down_street_outside_angry__RC9KATOO.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:09 dfd:27,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/10_19__kitchen_still__IDX76N5R.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:19,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_19__outside_talking_still_laughing__O2IKR6YM.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:19,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_19__walking_down_street_outside_angry__IDX76N5R.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:19,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_22__exit_phone_room__G48B2EQ2.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:22,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_22__kitchen_pan__EHARPYBT.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:22,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_22__kitchen_pan__PUJR4HJ1.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:22,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_22__kitchen_still__EHARPYBT.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:22,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_22__outside_talking_pan_laughing__8YQ2EUQP.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:22,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_22__outside_talking_pan_laughing__G48B2EQ2.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:22,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_22__podium_speech_happy__EHARPYBT.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:22,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_23__kitchen_pan__GYY4VANY.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:23,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_23__outside_talking_pan_laughing__CU6SNBFZ.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:23,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_23__outside_talking_pan_laughing__ZHJO34DY.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:23,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_23__talking_against_wall__W02WYPCX.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:23,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/10_24__exit_phone_room__356HPS7R.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:10 dfd:24,7,dfd:10,test
FaceForensics++_C23/DeepFakeDetection/11_01__podium_speech_happy__WIZ7GKOD.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:01,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_01__secret_conversation__WIZ7GKOD.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:01,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_01__talking_against_wall__4OJNJLOO.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:01,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_01__talking_against_wall__EKE2KNRE.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:01,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_01__talking_angry_couch__LL4RUKZA.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:01,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_03__outside_talking_pan_laughing__P08VGHTA.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:03,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_03__talking_against_wall__P08VGHTA.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:03,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_03__walking_outside_cafe_disgusted__P08VGHTA.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:03,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_04__talking_angry_couch__JRQWOV1G.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:04,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_06__outside_talking_pan_laughing__C8C4FW99.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:06,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_06__outside_talking_pan_laughing__MX659QU8.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:06,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_06__outside_talking_still_laughing__C8C4FW99.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:06,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_07__exit_phone_room__PGC20QSY.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:07,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_07__kitchen_still__R7R86Z62.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:07,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_13__outside_talking_still_laughing__61T622EK.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_13__talking_angry_couch__61T622EK.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_18__secret_conversation__PT4YKO2R.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:18,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_18__walking_outside_cafe_disgusted__R1NMCHKG.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:18,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_21__kitchen_pan__T7DK03O1.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:21,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_21__kitchen_still__N6YQW2AP.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:21,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_21__podium_speech_happy__T7DK03O1.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:21,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_26__kitchen_still__7C0VKV43.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:26,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/11_26__walk_down_hall_angry__7C0VKV43.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:11 dfd:26,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_02__podium_speech_happy__9D2ZHEKW.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:02,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_06__hugging_happy__3K21NFNM.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:06,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_06__outside_talking_pan_laughing__0VR4Y891.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:06,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_06__outside_talking_still_laughing__3K21NFNM.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:06,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_06__podium_speech_happy__0VR4Y891.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:06,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_06__walk_down_hall_angry__3K21NFNM.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:06,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_06__walking_and_outside_surprised__3K21NFNM.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:06,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_06__walking_down_street_outside_angry__F3I4PDYF.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:06,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_07__outside_talking_pan_laughing__KAG65PEE.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:07,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_07__outside_talking_still_laughing__KAG65PEE.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:07,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_07__walking_down_indoor_hall_disgust__KAG65PEE.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:07,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_13__podium_speech_happy__BFH4F0N8.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_13__podium_speech_happy__N8IGC93J.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_13__secret_conversation__DJ7MF331.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_13__walk_down_hall_angry__6G44TDN4.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_13__walking_and_outside_surprised__DJ7MF331.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:13,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_14__outside_talking_pan_laughing__Z7EWFA0P.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:14,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_14__walk_down_hall_angry__Z7EWFA0P.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:14,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_15__hugging_happy__N0SRODQD.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:15,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_15__kitchen_pan__N0SRODQD.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:15,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_15__kitchen_still__RK17XFJ9.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:15,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_15__outside_talking_still_laughing__RK17XFJ9.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:15,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_15__talking_angry_couch__N0SRODQD.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:15,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_15__talking_angry_couch__RK17XFJ9.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:15,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_15__walking_and_outside_surprised__N0SRODQD.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:15,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_15__walking_down_street_outside_angry__N0SRODQD.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:15,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_18__outside_talking_pan_laughing__IKH1LBBY.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:18,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_18__talking_against_wall__IKH1LBBY.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:18,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_18__walking_outside_cafe_disgusted__IKH1LBBY.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:18,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_20__outside_talking_pan_laughing__GHPWDH3C.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_20__secret_conversation__B0X1CGG2.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_20__talking_against_wall__GHPWDH3C.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_20__walking_outside_cafe_disgusted__B0X1CGG2.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:20,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_21__kitchen_pan__ME7E3R1D.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:21,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_21__outside_talking_still_laughing__J54W3PV1.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:21,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_21__talking_against_wall__J54W3PV1.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:21,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_25__walk_down_hall_angry__I2X1XTCC.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:25,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_25__walking_and_outside_surprised__FQE07ND1.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:25,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_25__walking_outside_cafe_disgusted__0SA36BZ5.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:25,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_25__walking_outside_cafe_disgusted__G26LG5N7.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:25,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_26__podium_speech_happy__BFBNM8FR.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:26,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_26__talking_angry_couch__LI63E4TS.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:26,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_26__walking_outside_cafe_disgusted__OTKIGGFE.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:26,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/12_26__walking_outside_cafe_disgusted__OVOQACG8.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:12 dfd:26,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_02__exit_phone_room__CP5HFV3K.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:02,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_02__kitchen_pan__2YSYT2N3.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:02,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_02__kitchen_pan__CP5HFV3K.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:02,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_02__outside_talking_still_laughing__CP5HFV3K.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:02,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_02__walking_and_outside_surprised__CP5HFV3K.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:02,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_02__walking_down_indoor_hall_disgust__AROBAY8R.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:02,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_02__walking_down_street_outside_angry__2YSYT2N3.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:02,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_03__exit_phone_room__GBYWJW06.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:03,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_03__outside_talking_still_laughing__GBYWJW06.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:03,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_03__talking_against_wall__GBYWJW06.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:03,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_03__walking_down_indoor_hall_disgust__GBYWJW06.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:03,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_04__talking_angry_couch__00T3UYOR.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:04,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_04__walking_outside_cafe_disgusted__00T3UYOR.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:04,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_07__exit_phone_room__RVQCPCJF.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:07,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_07__secret_conversation__RVQCPCJF.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:07,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_09__hugging_happy__BVZGDFD8.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:09,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_09__hugging_happy__LPT427RY.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:09,7,dfd:01,train
FaceForensics++_C23/DeepFakeDetection/13_09__outside_talking_still_laughing__30N46VHZ.mp4,FaceForensics++_C23/DeepFakeDetection,dfd,fake,train_pool,dfd:13 dfd:09,7,dfd:01,train
